name,description,WKT
"пер. Исламчат","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Исламчат</font></h2></th></tr><tr><th>Другие названия</th><td>Кара-кая</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3100</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Исламчат - р.Малка</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;23'&nbsp;42.3'' N<br />42&deg;&nbsp;35'&nbsp;&nbsp;&nbsp;8.22'' E</td></tr><tr><th>Описаний</th><td>10, в т.ч. 10 технических, 8 с фото</td></tr><tr><th>Номер</th><td>3637</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3637'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.5856166667 43.3950833333 0)"
"пер. Какадурский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Какадурский</font></h2></th></tr><tr><th>Категория сложности</th><td>нк</td></tr><tr><th>Высота</th><td>1788</td></tr><tr><th>Характер склонов</th><td>тр</td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;50'&nbsp;17.82'' N<br />44&deg;&nbsp;22'&nbsp;30.06'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 3 с фото</td></tr><tr><th>Номер</th><td>14705</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14705'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.375016666667 42.838283333333 0)"
"пер. Калота","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Калота</font></h2></th></tr><tr><th>Другие названия</th><td>Колота, Куртатинский</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3287</td></tr><tr><th>Характер склонов</th><td>ос</td></tr><tr><th>Соединяет</th><td>р.Бугультадон - р.Закка</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;41'&nbsp;20.69'' N<br />44&deg;&nbsp;10'&nbsp;27.64'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 6 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3955</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3955'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.174345555556 42.689080277778 0)"
"пер. Каменистый","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Каменистый</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2500</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;37'&nbsp;&nbsp;&nbsp;4.02'' N<br />41&deg;&nbsp;18'&nbsp;38.15'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 3 с фото</td></tr><tr><th>Номер</th><td>9510</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9510'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.310596 43.617784 0)"
"пер. Карабек","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Карабек</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2400</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>р.Зеленчук Бол. - р.Маруха</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;35'&nbsp;42.9'' N<br />41&deg;&nbsp;25'&nbsp;34.32'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 5 технических, 1 с фото</td></tr><tr><th>Номер</th><td>207</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/207'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.4262 43.59525 0)"
"пер. Карабет","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Карабет</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2570</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р.Зеленчук Бол. - р.Маруха</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;33'&nbsp;51.6'' N<br />41&deg;&nbsp;25'&nbsp;&nbsp;&nbsp;6.96'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>206</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/206'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.4186 43.564333333333 0)"
"пер. Каракайский Сев.","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Каракайский Сев.</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2880</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Исламчат - р. Малка</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;42.06'' N<br />42&deg;&nbsp;35'&nbsp;17.16'' E</td></tr><tr><th>Описаний</th><td>13, в т.ч. 12 технических, 10 с фото</td></tr><tr><th>Номер</th><td>7552</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7552'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.588101111111 43.428349722222 0)"
"пер. Карачайауш","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Карачайауш</font></h2></th></tr><tr><th>Другие названия</th><td>Ыбчик</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2542</td></tr><tr><th>Характер склонов</th><td>ос-тр</td></tr><tr><th>Соединяет</th><td>р.Даут - р.Учкулан (аул Учкулан)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;27'&nbsp;47.16'' N<br />42&deg;&nbsp;&nbsp;&nbsp;1'&nbsp;37.56'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3540</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3540'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.0271 43.4631 0)"
"пер. Каргеке","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Каргеке</font></h2></th></tr><tr><th>Другие названия</th><td>Kargeke</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3045</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ущ. Дюбе – ущ. Булут</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;52'&nbsp;49.41'' N<br />41&deg;&nbsp;13'&nbsp;22.56'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>13679</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13679'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.222933 40.880392 0)"
"пер. Касаевский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Касаевский</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2450</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;35'&nbsp;42.77'' N<br />41&deg;&nbsp;21'&nbsp;&nbsp;&nbsp;8.47'' E</td></tr><tr><th>Номер</th><td>9511</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9511'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.352352 43.595215 0)"
"пер. Кафанта","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кафанта</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2800</td></tr><tr><th>Характер склонов</th><td>тр, тропа</td></tr><tr><th>Соединяет</th><td>д.р. Кафанта, левого притока реки Сардидон с д.р. Казатидон, берущей свое начало под пер. Гулар</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;53'&nbsp;&nbsp;&nbsp;0.87'' N<br />43&deg;&nbsp;46'&nbsp;40.28'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>15434</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15434'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.777855555556 42.883575 0)"
"пер. Кашкер","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кашкер</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2660</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Ахкетэ (р.Ансалта, р.Андийское Койсу) - р.Харсум, оз. Кезенойам</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;47'&nbsp;43.1'' N<br />46&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;45.86'' E</td></tr><tr><th>Номер</th><td>2504</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2504'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.079406666667 42.795306666667 0)"
"пер. Квата","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Квата</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2350</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>исток р.Цахвоа - ЛП р.Аджара Бол. (р.Дамхурц)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;32'&nbsp;27.29'' N<br />40&deg;&nbsp;42'&nbsp;59.05'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3370</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3370'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.7164023196 43.5409136186 0)"
"пер. Квенамта","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Квенамта</font></h2></th></tr><tr><th>Другие названия</th><td>Гудамакарский</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2347</td></tr><tr><th>Характер склонов</th><td>тр-ос-тропа</td></tr><tr><th>Соединяет</th><td>р.Квенамтисцкали (р.Сносцкали, р.Терек) - р.Бурсачили (р.Черная Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;30'&nbsp;24.64'' N<br />44&deg;&nbsp;44'&nbsp;13.87'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>2397</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2397'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.737186111111 42.506844444444 0)"
"пер. Кельауш","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кельауш</font></h2></th></tr><tr><th>Другие названия</th><td>Крутой, Дураков</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2880</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Кашха-Эчки-Чат (р.София) - р.Гаммешчат (р.София)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;27'&nbsp;24.96'' N<br />41&deg;&nbsp;13'&nbsp;34.38'' E</td></tr><tr><th>Описаний</th><td>34, в т.ч. 34 технических, 22 с фото</td></tr><tr><th>Номер</th><td>10271</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10271'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.226216666667 43.456933333333 0)"
"пер. Кенхи","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кенхи</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2770</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Гадери (р.Андийское Койсу) - р.Кенхи (р.Шароаргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;36'&nbsp;48.47'' N<br />46&deg;&nbsp;&nbsp;&nbsp;0'&nbsp;49.18'' E</td></tr><tr><th>Номер</th><td>2490</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2490'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.01366 42.613465 0)"
"пер. Керан","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Керан</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2983</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Жекода, хр.Керан - р.Харада, р.Сараор</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;12'&nbsp;50.04'' N<br />46&deg;&nbsp;13'&nbsp;&nbsp;&nbsp;1.16'' E</td></tr><tr><th>Номер</th><td>2565</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2565'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.21699 42.2139 0)"
