name,visibility,description,WKT
"пер. Кизгыч-Чамагвара","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кизгыч-Чамагвара</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3300</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>ледн.Кизгыч-Баш (р.Кизгыч-Баш) - р.Чамагвара (р.Бзыбь)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;45.84'' N<br />41&deg;&nbsp;13'&nbsp;22.71'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>3391</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3391'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.222975 43.3794 0)"
"пер. Киренкра","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Киренкра</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3571</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>р.Киренкра, хр.Киренкра - р.Рисор</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;58'&nbsp;10.81'' N<br />46&deg;&nbsp;54'&nbsp;11.41'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>2668</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2668'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.90317 41.96967 0)"
"пер. Киртишо","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Киртишо</font></h2></th></tr><tr><th>Другие названия</th><td>Ленинские горы</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3532</td></tr><tr><th>Характер склонов</th><td>ск-ос, сн-лд</td></tr><tr><th>Соединяет</th><td>долину реки Коднарула и ледник Киртишо</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;49'&nbsp;11'' N<br />43&deg;&nbsp;35'&nbsp;37'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15136</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15136'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.593611111111 42.819722222222 0)"
"пер. Киртыш","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Киртыш</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3560</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td> в Главном Кавказском хребте между пиками Таймази восточный (3722) на западе и Геби-Тау на востоке.
2. Соединяет ледники Геби-цете и Киртыш, ведет из долины реки Геби-дон (Харес, Урух) в верховья долины реки Киртыш.</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;50'&nbsp;30.59'' N<br />43&deg;&nbsp;35'&nbsp;46'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 2 с фото</td></tr><tr><th>Номер</th><td>14736</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14736'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.59611 42.84183 0)"
"пер. Кичи-Марка","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кичи-Марка</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3350</td></tr><tr><th>Характер склонов</th><td>сн-лд-ос</td></tr><tr><th>Соединяет</th><td>ледн.Кичи-Марка, р.Кичи-Марка - ледн.Азгек, р.Азгек</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;37.06'' N<br />41&deg;&nbsp;35'&nbsp;57.62'' E</td></tr><tr><th>Описаний</th><td>4 технических,  с фото</td></tr><tr><th>Номер</th><td>221</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/221'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.59934 43.42696 0)"
"пер. Клухор Восточный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Клухор Восточный</font></h2></th></tr><tr><th>Другие названия</th><td>Клухорский Восточный</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3250</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>р.Клыч - ледн.Клухор Вост., р.Клухор</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;14'&nbsp;57.25'' N<br />41&deg;&nbsp;52'&nbsp;59.17'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3506</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3506'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.883102777778 43.249236111111 0)"
"пер. Когутай","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Когутай</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3580</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск-ос</td></tr><tr><th>Соединяет</th><td>лд. В. Донгузорун – лд. Когутай</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;12'&nbsp;33.91'' N<br />42&deg;&nbsp;31'&nbsp;45.07'' E</td></tr><tr><th>Описаний</th><td>4 технических,  с фото</td></tr><tr><th>Номер</th><td>11371</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/11371'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.529186111111 43.209419444444 0)"
"пер. Кожухова","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кожухова</font></h2></th></tr><tr><th>Другие названия</th><td>Топал-Кая, Топал-Ауш</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3400</td></tr><tr><th>Характер склонов</th><td>лд-сн-ск</td></tr><tr><th>Соединяет</th><td>ледн.Ак-Айры, р.София - р.Чучхурка (р.Кизгыч-Баш)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;11.4'' N<br />41&deg;&nbsp;15'&nbsp;46.6'' E</td></tr><tr><th>Описаний</th><td>31, в т.ч. 20 технических, 24 с фото</td></tr><tr><th>Номер</th><td>197</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/197'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.262944444444 43.419833333333 0)"
"пер. Кокорот Зап.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кокорот Зап.</font></h2></th></tr><tr><th>Другие названия</th><td>N13</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3440</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>сев.исток дол.Сыирма (верховья дол.Эмли) - дол.Кокорот (лев.исток р.Аджиман)</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;46'&nbsp;15'' N<br />35&deg;&nbsp;10'&nbsp;53.4'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 2 с фото</td></tr><tr><th>Номер</th><td>13701</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13701'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.1815 37.770833 0)"
"пер. Комарова","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Комарова</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3870</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>лед.Китлод - лед.Цаннер</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;47.48'' N<br />42&deg;&nbsp;57'&nbsp;55.88'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3737</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3737'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.965522222222 43.096522222222 0)"
"пер. Комарова","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Комарова</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Бурджула, р.Бурджула (р.Нацарули, р.Риони) - ледн.Нацанцара, р.Нацанцари (р.Нацарули, р.Риони)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;46'&nbsp;37.38'' N<br />43&deg;&nbsp;41'&nbsp;23.35'' E</td></tr><tr><th>Описаний</th><td>3 технических</td></tr><tr><th>Номер</th><td>3912</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3912'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.68982 42.77705 0)"
"пер. Кору Сев.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кору Сев.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3879</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;56.26'' N<br />43&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;51.69'' E</td></tr><tr><th>Номер</th><td>9673</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9673'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.081025 43.148961111111 0)"
"пер. Куармаш","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Куармаш</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3250</td></tr><tr><th>Характер склонов</th><td>сн-ск-ос</td></tr><tr><th>Соединяет</th><td>р. Ненскра - р. Накра. Южнее г. Куармаш.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;11'&nbsp;56.5'' N<br />42&deg;&nbsp;24'&nbsp;44.35'' E</td></tr><tr><th>Номер</th><td>10771</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10771'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.41231944444399 43.199027777778 0)"
"пер. Кулуарный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кулуарный</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3350</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Терек - р. Челиатдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;35'&nbsp;35.07'' N<br />44&deg;&nbsp;14'&nbsp;44.25'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>4063</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4063'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2456262342 42.5930756489 0)"
"пер. Куреллы","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Куреллы</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>2860</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Бугойчат, р.Кизгыч - р.Чвахра (р.Марух Южн.)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;21'&nbsp;&nbsp;&nbsp;3.35'' N<br />41&deg;&nbsp;20'&nbsp;30.88'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3398</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3398'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.341911111111 43.350930555556 0)"
